event,pt,utc,order_id,signal_id,market_type,market_name,runner_name,side,price,stake,matched,remaining,queue_ahead_initial,queue_ahead_remaining,status,liability,free_balance,queue_delta,matched_now,action_source,action_count,action_amount,pnl_v3,matched_fraction,exit_utc,exit_price,settlement,note
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,129|1.131162824|1485567|None|BACK|1.04|2017-04-30T13:03:59.809000Z,129,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.040000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,129|1.131162824|1485567|None|BACK|1.04|2017-04-30T13:03:59.809000Z,129,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.040000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,484.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,130|1.131162824|1485567|None|BACK|1.05|2017-04-30T13:03:59.809000Z,130,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.050000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,130|1.131162824|1485567|None|BACK|1.05|2017-04-30T13:03:59.809000Z,130,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.050000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,480.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,131|1.131162824|1485567|None|BACK|1.06|2017-04-30T13:03:59.809000Z,131,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.060000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,131|1.131162824|1485567|None|BACK|1.06|2017-04-30T13:03:59.809000Z,131,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.060000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,476.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,132|1.131162824|1485567|None|BACK|1.07|2017-04-30T13:03:59.809000Z,132,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.070000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,132|1.131162824|1485567|None|BACK|1.07|2017-04-30T13:03:59.809000Z,132,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.070000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,472.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,133|1.131162824|1485567|None|BACK|1.08|2017-04-30T13:03:59.809000Z,133,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.080000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,133|1.131162824|1485567|None|BACK|1.08|2017-04-30T13:03:59.809000Z,133,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.080000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,468.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,134|1.131162824|1485567|None|BACK|1.09|2017-04-30T13:03:59.809000Z,134,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.090000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,134|1.131162824|1485567|None|BACK|1.09|2017-04-30T13:03:59.809000Z,134,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.090000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,464.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,135|1.131162824|1485567|None|BACK|1.1|2017-04-30T13:03:59.809000Z,135,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.100000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,135|1.131162824|1485567|None|BACK|1.1|2017-04-30T13:03:59.809000Z,135,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.100000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,460.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,136|1.131162824|1485567|None|BACK|1.11|2017-04-30T13:03:59.809000Z,136,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.110000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,136|1.131162824|1485567|None|BACK|1.11|2017-04-30T13:03:59.809000Z,136,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.110000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,456.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,137|1.131162824|1485567|None|BACK|1.12|2017-04-30T13:03:59.809000Z,137,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.120000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,137|1.131162824|1485567|None|BACK|1.12|2017-04-30T13:03:59.809000Z,137,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.120000,4.000000,0.000000,4.000000,6440.300000,6440.300000,open,4.000000,452.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,138|1.131162824|1485567|None|BACK|1.13|2017-04-30T13:03:59.809000Z,138,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.130000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,138|1.131162824|1485567|None|BACK|1.13|2017-04-30T13:03:59.809000Z,138,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.130000,4.000000,0.000000,4.000000,5628.950000,5628.950000,open,4.000000,448.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,139|1.131162824|1485567|None|BACK|1.14|2017-04-30T13:03:59.809000Z,139,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.140000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,139|1.131162824|1485567|None|BACK|1.14|2017-04-30T13:03:59.809000Z,139,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.140000,4.000000,0.000000,4.000000,5531.520000,5531.520000,open,4.000000,444.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,140|1.131162824|1485567|None|BACK|1.15|2017-04-30T13:03:59.809000Z,140,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,140|1.131162824|1485567|None|BACK|1.15|2017-04-30T13:03:59.809000Z,140,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.150000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,440.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,141|1.131162824|1485567|None|BACK|1.16|2017-04-30T13:03:59.809000Z,141,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,141|1.131162824|1485567|None|BACK|1.16|2017-04-30T13:03:59.809000Z,141,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.160000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,436.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,142|1.131162824|1485567|None|BACK|1.17|2017-04-30T13:03:59.809000Z,142,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,142|1.131162824|1485567|None|BACK|1.17|2017-04-30T13:03:59.809000Z,142,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.170000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,432.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,143|1.131162824|1485567|None|BACK|1.18|2017-04-30T13:03:59.809000Z,143,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,143|1.131162824|1485567|None|BACK|1.18|2017-04-30T13:03:59.809000Z,143,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.180000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,428.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,144|1.131162824|1485567|None|BACK|1.19|2017-04-30T13:03:59.809000Z,144,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.190000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,144|1.131162824|1485567|None|BACK|1.19|2017-04-30T13:03:59.809000Z,144,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.190000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,424.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,145|1.131162824|1485567|None|BACK|1.2|2017-04-30T13:03:59.809000Z,145,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.200000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,145|1.131162824|1485567|None|BACK|1.2|2017-04-30T13:03:59.809000Z,145,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.200000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,420.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,146|1.131162824|1485567|None|BACK|1.21|2017-04-30T13:03:59.809000Z,146,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.210000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,146|1.131162824|1485567|None|BACK|1.21|2017-04-30T13:03:59.809000Z,146,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.210000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,416.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,147|1.131162824|1485567|None|BACK|1.22|2017-04-30T13:03:59.809000Z,147,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,147|1.131162824|1485567|None|BACK|1.22|2017-04-30T13:03:59.809000Z,147,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,412.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,148|1.131162824|1485567|None|BACK|1.23|2017-04-30T13:03:59.809000Z,148,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,148|1.131162824|1485567|None|BACK|1.23|2017-04-30T13:03:59.809000Z,148,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.230000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,408.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,149|1.131162824|1485567|None|BACK|1.24|2017-04-30T13:03:59.809000Z,149,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,149|1.131162824|1485567|None|BACK|1.24|2017-04-30T13:03:59.809000Z,149,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,404.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,150|1.131162824|1485567|None|BACK|1.25|2017-04-30T13:03:59.809000Z,150,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,150|1.131162824|1485567|None|BACK|1.25|2017-04-30T13:03:59.809000Z,150,OVER_UNDER_55,Over/Under 5.5 Goals,Under 5.5 Goals,BACK,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,400.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,151|1.131162822|2542448|None|BACK|1.01|2017-04-30T13:03:59.809000Z,151,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.010000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,151|1.131162822|2542448|None|BACK|1.01|2017-04-30T13:03:59.809000Z,151,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.010000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,396.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,152|1.131162822|2542448|None|BACK|1.02|2017-04-30T13:03:59.809000Z,152,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.020000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,152|1.131162822|2542448|None|BACK|1.02|2017-04-30T13:03:59.809000Z,152,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.020000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,392.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,153|1.131162822|2542448|None|BACK|1.03|2017-04-30T13:03:59.809000Z,153,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.030000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,153|1.131162822|2542448|None|BACK|1.03|2017-04-30T13:03:59.809000Z,153,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.030000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,388.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,154|1.131162822|2542448|None|BACK|1.04|2017-04-30T13:03:59.809000Z,154,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.040000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,154|1.131162822|2542448|None|BACK|1.04|2017-04-30T13:03:59.809000Z,154,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.040000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,384.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,155|1.131162822|2542448|None|BACK|1.05|2017-04-30T13:03:59.809000Z,155,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.050000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,155|1.131162822|2542448|None|BACK|1.05|2017-04-30T13:03:59.809000Z,155,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.050000,4.000000,0.000000,4.000000,6040.490000,6040.490000,open,4.000000,380.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,156|1.131162822|2542448|None|BACK|1.06|2017-04-30T13:03:59.809000Z,156,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.060000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,156|1.131162822|2542448|None|BACK|1.06|2017-04-30T13:03:59.809000Z,156,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.060000,4.000000,0.000000,4.000000,5056.260000,5056.260000,open,4.000000,376.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,157|1.131162822|2542448|None|BACK|1.07|2017-04-30T13:03:59.809000Z,157,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.070000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,157|1.131162822|2542448|None|BACK|1.07|2017-04-30T13:03:59.809000Z,157,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.070000,4.000000,0.000000,4.000000,5000.000000,5000.000000,open,4.000000,372.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,158|1.131162822|2542448|None|BACK|1.08|2017-04-30T13:03:59.809000Z,158,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.080000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,158|1.131162822|2542448|None|BACK|1.08|2017-04-30T13:03:59.809000Z,158,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.080000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,368.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
REQUEST_PLACE,1493557440000,2017-04-30T13:04:00Z,159|1.131162822|2542448|None|BACK|1.09|2017-04-30T13:03:59.809000Z,159,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.090000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
PLACE,1493557440000,2017-04-30T13:04:00Z,159|1.131162822|2542448|None|BACK|1.09|2017-04-30T13:03:59.809000Z,159,OVER_UNDER_65,Over/Under 6.5 Goals,Under 6.5 Goals,BACK,1.090000,4.000000,0.000000,4.000000,0.000000,0.000000,open,4.000000,364.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=PREPLAY_SEED_GRID inplay=False place_delay_sec=0
