event,pt,utc,order_id,signal_id,market_type,market_name,runner_name,side,price,stake,matched,remaining,queue_ahead_initial,queue_ahead_remaining,status,liability,free_balance,queue_delta,matched_now,action_source,action_count,action_amount,pnl_v3,matched_fraction,exit_utc,exit_price,settlement,note
REQUEST_PLACE,1493559427750,2017-04-30T13:37:07.750000Z,19|1.131162723|1221386|None|LAY|1.49|2017-04-30T13:37:07.588Z,19,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.490000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559432750,2017-04-30T13:37:12.750000Z,19|1.131162723|1221386|None|LAY|1.49|2017-04-30T13:37:07.588Z,19,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.490000,4.000000,0.000000,4.000000,4306.990000,4306.990000,open,1.960000,996.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_CANCEL,1493559457000,2017-04-30T13:37:37Z,19|1.131162723|1221386|None|LAY|1.47|2017-04-30T13:37:01.848Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.470000,4.000000,0.000000,4.000000,7264.130000,5634.150000,requested_cancel,1.880000,996.160000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559462000,2017-04-30T13:37:42Z,19|1.131162723|1221386|None|LAY|1.47|2017-04-30T13:37:01.848Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.470000,4.000000,0.000000,0.000000,7264.130000,5277.490000,cancelled,1.880000,998.040000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559462750,2017-04-30T13:37:42.750000Z,19|1.131162723|1221386|None|LAY|1.49|2017-04-30T13:37:07.588Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.490000,4.000000,0.000000,4.000000,4306.990000,4306.990000,requested_cancel,1.960000,998.040000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559467750,2017-04-30T13:37:47.750000Z,19|1.131162723|1221386|None|LAY|1.49|2017-04-30T13:37:07.588Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.490000,4.000000,0.000000,0.000000,4306.990000,4306.990000,cancelled,1.960000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559497250,2017-04-30T13:38:17.250000Z,20|1.131162806|47999|None|BACK|1.48|2017-04-30T13:38:17.239Z,20,MATCH_ODDS,Match Odds,Man City,BACK,1.480000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493559499000,2017-04-30T13:38:19Z,20|1.131162806|47999|None|LAY|1.41|2017-04-30T13:38:18.850Z,20,MATCH_ODDS,Match Odds,Man City,LAY,1.410000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559502250,2017-04-30T13:38:22.250000Z,20|1.131162806|47999|None|BACK|1.48|2017-04-30T13:38:17.239Z,20,MATCH_ODDS,Match Odds,Man City,BACK,1.480000,4.000000,0.000000,4.000000,1230.030000,1230.030000,open,4.000000,996.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559504000,2017-04-30T13:38:24Z,20|1.131162806|47999|None|LAY|1.41|2017-04-30T13:38:18.850Z,20,MATCH_ODDS,Match Odds,Man City,LAY,1.410000,4.000000,0.000000,4.000000,2869.260000,2869.260000,open,1.640000,994.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_CANCEL,1493559532250,2017-04-30T13:38:52.250000Z,20|1.131162806|47999|None|BACK|1.48|2017-04-30T13:38:17.239Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.480000,4.000000,0.000000,4.000000,1230.030000,855.460000,requested_cancel,4.000000,994.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559534000,2017-04-30T13:38:54Z,20|1.131162806|47999|None|LAY|1.41|2017-04-30T13:38:18.850Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.410000,4.000000,0.000000,4.000000,2869.260000,2869.260000,requested_cancel,1.640000,994.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559537000,2017-04-30T13:38:57Z,21|1.131162806|47999|None|BACK|1.6|2017-04-30T13:38:56.995Z,21,MATCH_ODDS,Match Odds,Man City,BACK,1.600000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
CANCEL,1493559537250,2017-04-30T13:38:57.250000Z,20|1.131162806|47999|None|BACK|1.48|2017-04-30T13:38:17.239Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.480000,4.000000,0.000000,0.000000,1230.030000,855.460000,cancelled,4.000000,998.360000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559539000,2017-04-30T13:38:59Z,20|1.131162806|47999|None|LAY|1.41|2017-04-30T13:38:18.850Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.410000,4.000000,0.000000,0.000000,2869.260000,2779.780000,cancelled,1.640000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559539250,2017-04-30T13:38:59.250000Z,21|1.131162807|285470|-2.0|LAY|1.51|2017-04-30T13:38:59.154Z,21,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.510000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559542000,2017-04-30T13:39:02Z,21|1.131162806|47999|None|BACK|1.6|2017-04-30T13:38:56.995Z,21,MATCH_ODDS,Match Odds,Man City,BACK,1.600000,4.000000,0.000000,4.000000,126.320000,126.320000,open,4.000000,996.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559544250,2017-04-30T13:39:04.250000Z,21|1.131162807|285470|-2.0|LAY|1.51|2017-04-30T13:38:59.154Z,21,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.510000,4.000000,0.000000,4.000000,2158.310000,2158.310000,open,2.040000,993.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
REQUEST_CANCEL,1493559572000,2017-04-30T13:39:32Z,21|1.131162806|47999|None|BACK|1.6|2017-04-30T13:38:56.995Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.600000,4.000000,0.000000,4.000000,126.320000,126.320000,requested_cancel,4.000000,993.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493559574250,2017-04-30T13:39:34.250000Z,21|1.131162807|285470|-2.0|LAY|1.51|2017-04-30T13:38:59.154Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.510000,4.000000,0.000000,4.000000,2158.310000,1993.440000,requested_cancel,2.040000,993.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559577000,2017-04-30T13:39:37Z,21|1.131162806|47999|None|BACK|1.6|2017-04-30T13:38:56.995Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.600000,4.000000,0.000000,0.000000,126.320000,126.320000,cancelled,4.000000,997.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493559579250,2017-04-30T13:39:39.250000Z,21|1.131162807|285470|-2.0|LAY|1.51|2017-04-30T13:38:59.154Z,,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.510000,4.000000,0.000000,0.000000,2158.310000,1993.440000,cancelled,2.040000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493559596000,2017-04-30T13:39:56Z,22|1.131162806|47999|None|BACK|1.49|2017-04-30T13:39:55.770Z,22,MATCH_ODDS,Match Odds,Man City,BACK,1.490000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559601000,2017-04-30T13:40:01Z,22|1.131162806|47999|None|BACK|1.49|2017-04-30T13:39:55.770Z,22,MATCH_ODDS,Match Odds,Man City,BACK,1.490000,4.000000,0.000000,4.000000,622.960000,622.960000,open,4.000000,996.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
FILL,1493559625500,2017-04-30T13:40:25.500000Z,22|1.131162806|47999|None|BACK|1.49|2017-04-30T13:39:55.770Z,,MATCH_ODDS,Match Odds,Man City,BACK,1.490000,4.000000,4.000000,0.000000,622.960000,0.000000,filled,4.000000,1000.000000,2028.960000,4.000000,VISIBLE_REMOVE,2,2028.960000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493559625500,2017-04-30T13:40:25.500000Z,22|1.131162806|47999|None|BACK|1.49|2017-04-30T13:39:55.770Z,22,MATCH_ODDS,Match Odds,Man City,BACK,1.490000,4.000000,4.000000,0.000000,622.960000,0.000000,exited,4.000000,1000.000000,0.000000,0.000000,,0,0.000000,-0.107383,1.000000,2017-04-30T13:40:26.392000Z,1.450000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493559625500,2017-04-30T13:40:25.500000Z,22|1.131162806|47999|None|BACK|1.49|2017-04-30T13:39:55.770Z,22,MATCH_ODDS,Match Odds,Man City,BACK,1.490000,4.000000,4.000000,0.000000,622.960000,0.000000,settled,0.000000,999.892617,0.000000,0.000000,,0,0.000000,-0.107383,1.000000,2017-04-30T13:40:26.392000Z,1.450000,fallback_after_fill,settlement=fallback_after_fill
REQUEST_PLACE,1493559735750,2017-04-30T13:42:15.750000Z,24|1.131162806|47999|None|LAY|1.4|2017-04-30T13:42:15.564Z,24,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
PLACE,1493559740750,2017-04-30T13:42:20.750000Z,24|1.131162806|47999|None|LAY|1.4|2017-04-30T13:42:15.564Z,24,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,0.000000,4.000000,222.740000,222.740000,open,1.600000,998.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_FIRST_HALF inplay=True place_delay_sec=5
FILL,1493559752250,2017-04-30T13:42:32.250000Z,24|1.131162806|47999|None|LAY|1.4|2017-04-30T13:42:15.564Z,,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,4.000000,0.000000,222.740000,0.000000,filled,1.600000,1000.000000,1869.110000,4.000000,VISIBLE_REMOVE,1,1869.110000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493559752250,2017-04-30T13:42:32.250000Z,24|1.131162806|47999|None|LAY|1.4|2017-04-30T13:42:15.564Z,24,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,4.000000,0.000000,222.740000,0.000000,exited,1.600000,1000.000000,0.000000,0.000000,,0,0.000000,-0.339869,1.000000,2017-04-30T13:42:32.493000Z,1.530000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493559752250,2017-04-30T13:42:32.250000Z,24|1.131162806|47999|None|LAY|1.4|2017-04-30T13:42:15.564Z,24,MATCH_ODDS,Match Odds,Man City,LAY,1.400000,4.000000,4.000000,0.000000,222.740000,0.000000,settled,0.000000,999.660131,0.000000,0.000000,,0,0.000000,-0.339869,1.000000,2017-04-30T13:42:32.493000Z,1.530000,fallback_after_fill,settlement=fallback_after_fill
REQUEST_PLACE,1493561596000,2017-04-30T14:13:16Z,26|1.131162757|1222344|None|LAY|1.24|2017-04-30T14:13:15.869Z,26,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561597000,2017-04-30T14:13:17Z,26|1.131162757|1222344|None|LAY|1.27|2017-04-30T14:13:16.881Z,26,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.270000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561597000,2017-04-30T14:13:17Z,26|1.131162731|285469|-1.0|LAY|1.28|2017-04-30T14:13:16.920Z,26,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.280000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561598750,2017-04-30T14:13:18.750000Z,26|1.131162757|1222344|None|LAY|1.25|2017-04-30T14:13:18.603Z,26,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.250000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561601000,2017-04-30T14:13:21Z,26|1.131162757|1222344|None|LAY|1.24|2017-04-30T14:13:15.869Z,26,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,8756.360000,8756.360000,open,0.960000,999.040000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561602000,2017-04-30T14:13:22Z,26|1.131162757|1222344|None|LAY|1.27|2017-04-30T14:13:16.881Z,26,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.270000,4.000000,0.000000,4.000000,4380.410000,4380.410000,open,1.080000,997.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561602000,2017-04-30T14:13:22Z,26|1.131162731|285469|-1.0|LAY|1.28|2017-04-30T14:13:16.920Z,26,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.280000,4.000000,0.000000,4.000000,3304.170000,3304.170000,open,1.120000,996.840000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561603750,2017-04-30T14:13:23.750000Z,26|1.131162757|1222344|None|LAY|1.25|2017-04-30T14:13:18.603Z,26,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.250000,4.000000,0.000000,4.000000,8396.340000,8396.340000,open,1.000000,995.840000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
FILL,1493561613250,2017-04-30T14:13:33.250000Z,26|1.131162731|285469|-1.0|LAY|1.28|2017-04-30T14:13:16.920Z,,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.280000,4.000000,4.000000,0.000000,3304.170000,0.000000,filled,1.120000,996.960000,300.300000,4.000000,VISIBLE_REMOVE,1,300.300000,0.000000,0.000000,,,,action_log_consumption
EXIT,1493561613250,2017-04-30T14:13:33.250000Z,26|1.131162731|285469|-1.0|LAY|1.28|2017-04-30T14:13:16.920Z,26,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.280000,4.000000,4.000000,0.000000,3304.170000,0.000000,exited,1.120000,996.960000,0.000000,0.000000,,0,0.000000,-0.179104,1.000000,2017-04-30T14:13:33.838000Z,1.340000,fallback_after_fill,fallback_exit_after_fill
SETTLE,1493561613250,2017-04-30T14:13:33.250000Z,26|1.131162731|285469|-1.0|LAY|1.28|2017-04-30T14:13:16.920Z,26,TEAM_TOTAL_GOALS,Man City Total Goals,1 goals or more,LAY,1.280000,4.000000,4.000000,0.000000,3304.170000,0.000000,settled,0.000000,996.780896,0.000000,0.000000,,0,0.000000,-0.179104,1.000000,2017-04-30T14:13:33.838000Z,1.340000,fallback_after_fill,settlement=fallback_after_fill
REQUEST_CANCEL,1493561631000,2017-04-30T14:13:51Z,26|1.131162757|1222344|None|LAY|1.24|2017-04-30T14:13:15.869Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.240000,4.000000,0.000000,4.000000,8756.360000,8756.360000,requested_cancel,0.960000,996.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493561632000,2017-04-30T14:13:52Z,26|1.131162757|1222344|None|LAY|1.27|2017-04-30T14:13:16.881Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.270000,4.000000,0.000000,4.000000,4380.410000,915.260000,requested_cancel,1.080000,996.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493561633750,2017-04-30T14:13:53.750000Z,26|1.131162757|1222344|None|LAY|1.25|2017-04-30T14:13:18.603Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.250000,4.000000,0.000000,4.000000,8396.340000,1330.400000,requested_cancel,1.000000,996.960000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561636000,2017-04-30T14:13:56Z,26|1.131162757|1222344|None|LAY|1.24|2017-04-30T14:13:15.869Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.240000,4.000000,0.000000,0.000000,8756.360000,8756.360000,cancelled,0.960000,997.920000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561637000,2017-04-30T14:13:57Z,26|1.131162757|1222344|None|LAY|1.27|2017-04-30T14:13:16.881Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.270000,4.000000,0.000000,0.000000,4380.410000,915.260000,cancelled,1.080000,999.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
CANCEL,1493561638750,2017-04-30T14:13:58.750000Z,26|1.131162757|1222344|None|LAY|1.25|2017-04-30T14:13:18.603Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.250000,4.000000,0.000000,0.000000,8396.340000,1330.400000,cancelled,1.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_PLACE,1493561782750,2017-04-30T14:16:22.750000Z,27|1.131162757|1222344|None|LAY|1.2|2017-04-30T14:16:22.591Z,27,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.200000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561783000,2017-04-30T14:16:23Z,27|1.131162723|1221386|None|LAY|1.22|2017-04-30T14:16:22.982Z,27,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561785250,2017-04-30T14:16:25.250000Z,27|1.131162719|47972|None|LAY|1.51|2017-04-30T14:16:25.131Z,27,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.510000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561785250,2017-04-30T14:16:25.250000Z,27|1.131162719|47972|None|LAY|1.76|2017-04-30T14:16:25.131Z,27,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.760000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
REQUEST_PLACE,1493561786500,2017-04-30T14:16:26.500000Z,27|1.131162807|285470|-2.0|LAY|1.22|2017-04-30T14:16:26.434Z,27,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.220000,4.000000,0.000000,4.000000,0.000000,0.000000,requested_place,0.000000,1000.000000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,requested_place phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561787750,2017-04-30T14:16:27.750000Z,27|1.131162757|1222344|None|LAY|1.2|2017-04-30T14:16:22.591Z,27,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.200000,4.000000,0.000000,4.000000,11195.600000,11195.600000,open,0.800000,999.200000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561788000,2017-04-30T14:16:28Z,27|1.131162723|1221386|None|LAY|1.22|2017-04-30T14:16:22.982Z,27,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.220000,4.000000,0.000000,4.000000,12017.630000,12017.630000,open,0.880000,998.320000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561790250,2017-04-30T14:16:30.250000Z,27|1.131162719|47972|None|LAY|1.51|2017-04-30T14:16:25.131Z,27,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.510000,4.000000,0.000000,4.000000,3463.700000,3463.700000,open,2.040000,996.280000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
PLACE,1493561790250,2017-04-30T14:16:30.250000Z,27|1.131162719|47972|None|LAY|1.76|2017-04-30T14:16:25.131Z,27,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.760000,4.000000,0.000000,4.000000,0.000000,0.000000,open,3.040000,993.240000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
FILL,1493561790500,2017-04-30T14:16:30.500000Z,27|1.131162719|47972|None|LAY|1.76|2017-04-30T14:16:25.131Z,,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.760000,4.000000,4.000000,0.000000,0.000000,0.000000,filled,3.040000,996.280000,2324.320000,4.000000,VISIBLE_REMOVE,1,2324.320000,0.000000,0.000000,,,,action_log_consumption
PLACE,1493561791500,2017-04-30T14:16:31.500000Z,27|1.131162807|285470|-2.0|LAY|1.22|2017-04-30T14:16:26.434Z,27,TOTAL_GOALS,Total Goals,2 goals or more,LAY,1.220000,4.000000,0.000000,4.000000,3701.210000,3701.210000,open,0.880000,995.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,placed_after_delay phase=NORMAL_SECOND_HALF inplay=True place_delay_sec=5
EXIT,1493561793000,2017-04-30T14:16:33Z,27|1.131162719|47972|None|LAY|1.76|2017-04-30T14:16:25.131Z,27,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.760000,4.000000,4.000000,0.000000,0.000000,0.000000,exited,3.040000,995.400000,0.000000,0.000000,,0,0.000000,0.408163,1.000000,2017-04-30T14:16:32.868000Z,1.96,proxy_proportional,exit_matched_part
SETTLE,1493561793000,2017-04-30T14:16:33Z,27|1.131162719|47972|None|LAY|1.76|2017-04-30T14:16:25.131Z,27,OVER_UNDER_25,Over/Under 2.5 Goals,Under 2.5 Goals,LAY,1.760000,4.000000,4.000000,0.000000,0.000000,0.000000,settled,0.000000,995.808163,0.000000,0.000000,,0,0.000000,0.408163,1.000000,2017-04-30T14:16:32.868000Z,1.96,proxy_proportional,settlement=proxy_proportional
REQUEST_CANCEL,1493561817750,2017-04-30T14:16:57.750000Z,27|1.131162757|1222344|None|LAY|1.2|2017-04-30T14:16:22.591Z,,OVER_UNDER_35,Over/Under 3.5 Goals,Under 3.5 Goals,LAY,1.200000,4.000000,0.000000,4.000000,11195.600000,1722.800000,requested_cancel,0.800000,995.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
REQUEST_CANCEL,1493561818000,2017-04-30T14:16:58Z,27|1.131162723|1221386|None|LAY|1.22|2017-04-30T14:16:22.982Z,,OVER_UNDER_15,Over/Under 1.5 Goals,Over 1.5 Goals,LAY,1.220000,4.000000,0.000000,4.000000,12017.630000,11092.330000,requested_cancel,0.880000,995.400000,0.000000,0.000000,,0,0.000000,0.000000,0.000000,,,,fill_horizon_sec=30 cancel_delay_sec=5 inplay=True
